time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2024-04-04,23.14,62.55,42.15,41.04,33.5,97.77,73.8,32.8,18.69,26.86,14.6,20.25,73.0,48.61,35.66,52.47,9.66,19.15,29.39,29.65,22.28,14.84,63.14,42.75,19.26,47.25,102.0,63.96,18.23,25.25
2024-04-05,22.76,61.66,41.49,40.75,33.1,96.57,73.16,31.21,18.57,26.59,14.43,19.82,71.9,49.06,35.61,52.37,9.58,19.06,28.73,29.15,21.89,14.68,63.01,42.4,18.76,47.3,101.3,64.91,18.04,24.7
2024-04-06,22.720000000000002,61.46333333333333,41.43333333333334,40.666666666666664,33.050000000000004,96.57,72.98,31.143333333333334,18.596666666666668,26.606666666666666,14.5,19.78,71.83333333333334,49.17666666666667,35.626666666666665,52.12,9.563333333333333,19.043333333333333,28.69,29.083333333333332,21.85,14.68,63.01,42.4,18.746666666666666,47.31666666666666,101.03333333333333,64.65666666666667,18.073333333333334,24.333333333333332
2024-04-07,22.68,61.266666666666666,41.376666666666665,40.583333333333336,33.0,96.57,72.8,31.076666666666668,18.62333333333333,26.623333333333335,14.57,19.74,71.76666666666667,49.29333333333333,35.64333333333333,51.87,9.546666666666667,19.026666666666667,28.65,29.016666666666666,21.81,14.68,63.01,42.4,18.733333333333334,47.333333333333336,100.76666666666667,64.40333333333334,18.106666666666666,23.96666666666667
2024-04-08,22.64,61.07,41.32,40.5,32.95,96.57,72.62,31.01,18.65,26.64,14.64,19.7,71.7,49.41,35.66,51.62,9.53,19.01,28.61,28.95,21.77,14.68,63.01,42.4,18.72,47.35,100.5,64.15,18.14,23.6
2024-04-09,22.72,60.08,41.98,40.35,33.55,96.48,72.34,31.31,18.97,26.86,14.86,19.91,72.2,49.41,35.46,51.25,9.53,19.01,28.65,28.7,21.92,14.72,63.01,42.9,18.8,47.0,101.1,64.05,18.18,23.65
2024-04-10,22.76,60.28,42.89,40.55,33.65,97.17,72.07,31.31,18.89,26.95,16.01,20.25,72.5,51.29,35.18,51.44,9.66,19.06,28.85,29.1,22.11,14.88,62.94,43.45,19.01,47.65,101.0,64.05,18.33,24.2
2024-04-11,22.6,59.4,42.39,40.31,33.25,97.17,71.53,30.86,18.81,26.77,15.67,19.91,71.5,50.8,34.74,51.34,9.58,19.1,28.53,28.75,21.8,14.68,62.54,43.75,18.76,47.75,100.8,63.76,18.33,23.8
2024-04-12,22.68,58.8,43.63,40.35,33.65,98.03,71.71,31.36,18.93,27.14,15.75,20.21,71.7,51.19,34.98,51.72,9.58,19.37,28.92,28.9,21.87,14.8,62.74,44.3,18.97,48.15,101.0,63.86,18.42,23.95
2024-04-13,22.636666666666667,57.85,42.77666666666667,39.766666666666666,33.56666666666666,97.23,70.31333333333333,30.75,18.836666666666666,26.61,15.693333333333333,19.996666666666666,70.10000000000001,50.49666666666666,34.483333333333334,51.44,9.623333333333333,19.37,28.37666666666667,28.433333333333334,21.723333333333333,14.596666666666668,62.34,43.6,18.86,47.43333333333333,102.26666666666667,63.31666666666666,18.103333333333335,23.466666666666665
2024-04-14,22.593333333333334,56.9,41.92333333333333,39.18333333333334,33.483333333333334,96.42999999999999,68.91666666666666,30.14,18.743333333333332,26.080000000000002,15.636666666666667,19.783333333333335,68.5,49.803333333333335,33.986666666666665,51.160000000000004,9.666666666666668,19.37,27.833333333333332,27.966666666666665,21.576666666666668,14.393333333333333,61.94,42.9,18.75,46.71666666666667,103.53333333333333,62.77333333333333,17.786666666666665,22.983333333333334
2024-04-15,22.55,55.95,41.07,38.6,33.4,95.63,67.52,29.53,18.65,25.55,15.58,19.57,66.9,49.11,33.49,50.88,9.71,19.37,27.29,27.5,21.43,14.19,61.54,42.2,18.64,46.0,104.8,62.23,17.47,22.5
2024-04-16,22.47,53.98,40.87,38.3,32.8,95.63,68.25,29.03,18.41,25.32,16.01,19.61,64.6,48.32,33.83,49.48,9.71,18.31,26.62,27.2,21.43,13.78,60.54,40.75,18.26,44.65,104.0,60.41,17.57,21.9
2024-04-17,22.47,53.49,39.67,37.67,32.65,95.71,68.34,28.39,17.93,25.36,16.4,19.65,65.5,48.56,33.88,50.41,9.58,19.23,26.86,26.8,21.65,13.78,59.87,41.55,18.38,44.5,101.9,61.56,17.23,21.85
2024-04-18,22.345,51.715,39.295,37.5,31.95,94.595,68.16,27.82,17.73,25.18,16.205,19.439999999999998,65.7,48.115,33.565,49.474999999999994,9.58,19.08,26.33,26.475,21.335,13.54,59.935,40.925,18.145,43.55,101.95,61.13,17.134999999999998,21.450000000000003
2024-04-19,22.22,49.94,38.92,37.33,31.25,93.48,67.98,27.25,17.53,25.0,16.01,19.23,65.9,47.67,33.25,48.54,9.58,18.93,25.8,26.15,21.02,13.3,60.0,40.3,17.91,42.6,102.0,60.7,17.04,21.05
2024-04-20,22.29,50.266666666666666,39.39,37.443333333333335,31.4,93.45333333333333,68.04,27.48,17.61,25.106666666666666,16.296666666666667,19.21666666666667,66.16666666666667,47.70333333333333,33.25,48.85333333333333,9.593333333333334,19.003333333333334,26.033333333333335,26.466666666666665,21.27,13.406666666666666,60.11,40.416666666666664,17.95,42.300000000000004,102.03333333333333,60.92333333333333,17.136666666666667,21.2
2024-04-21,22.36,50.593333333333334,39.86,37.556666666666665,31.55,93.42666666666668,68.1,27.71,17.69,25.213333333333335,16.583333333333336,19.203333333333333,66.43333333333334,47.73666666666667,33.25,49.166666666666664,9.606666666666666,19.076666666666664,26.266666666666666,26.783333333333335,21.52,13.513333333333334,60.22,40.53333333333333,17.990000000000002,42.0,102.06666666666666,61.14666666666667,17.23333333333333,21.35
2024-04-22,22.43,50.92,40.33,37.67,31.7,93.4,68.16,27.94,17.77,25.32,16.87,19.19,66.7,47.77,33.25,49.48,9.62,19.15,26.5,27.1,21.77,13.62,60.33,40.65,18.03,41.7,102.1,61.37,17.33,21.5
2024-04-23,22.3,49.64,40.08,38.01,31.15,94.25,67.34,26.8,17.29,24.95,17.25,18.51,64.5,48.27,33.25,48.82,9.36,18.93,26.78,27.55,22.06,13.91,59.67,40.2,17.78,41.0,101.0,60.6,17.09,21.6
2024-04-24,22.43,50.14,40.78,38.16,31.7,97.08,67.61,27.59,17.77,25.23,17.55,18.68,65.2,49.46,33.64,49.57,9.53,19.28,27.25,27.8,22.5,14.19,60.27,40.25,18.03,41.1,102.6,60.89,17.47,22.05
2024-04-25,22.47,51.42,40.74,38.3,32.25,104.55,67.34,28.88,17.81,25.73,17.64,18.85,66.2,50.99,33.59,50.04,9.58,19.01,27.4,28.2,22.21,14.35,60.54,40.4,17.99,41.3,101.5,61.27,17.42,22.1
2024-04-26,22.34,51.22,40.58,38.01,32.15,104.8,66.89,28.78,17.89,25.5,17.08,18.72,67.1,52.58,33.68,50.5,9.62,18.93,27.09,28.1,22.14,14.31,61.0,40.3,17.86,41.9,101.9,61.85,17.38,22.0
2024-04-27,22.368333333333332,51.30166666666666,40.545,38.099999999999994,32.125,104.98666666666666,66.81333333333333,28.813333333333333,18.023333333333333,25.5,17.15833333333333,18.74833333333333,67.1,52.861666666666665,33.72,50.56333333333333,9.663333333333332,18.951666666666668,27.038333333333334,28.0,22.196666666666665,14.31,60.99,40.30833333333333,17.875,42.18333333333333,101.95,61.913333333333334,17.38,22.058333333333334
2024-04-28,22.39666666666667,51.38333333333333,40.51,38.19,32.1,105.17333333333333,66.73666666666666,28.846666666666668,18.156666666666666,25.5,17.236666666666665,18.776666666666667,67.1,53.14333333333333,33.76,50.626666666666665,9.706666666666667,18.973333333333333,26.986666666666668,27.900000000000002,22.253333333333334,14.31,60.98,40.31666666666666,17.89,42.46666666666667,102.0,61.97666666666667,17.38,22.116666666666667
2024-04-29,22.425,51.465,40.474999999999994,38.28,32.075,105.36,66.66,28.880000000000003,18.29,25.5,17.314999999999998,18.805,67.1,53.425,33.8,50.69,9.75,18.994999999999997,26.935000000000002,27.8,22.310000000000002,14.31,60.97,40.325,17.905,42.75,102.05000000000001,62.04,17.38,22.175
2024-04-30,22.453333333333333,51.54666666666667,40.44,38.37,32.05,105.54666666666667,66.58333333333334,28.913333333333334,18.423333333333336,25.5,17.393333333333334,18.833333333333332,67.1,53.70666666666667,33.84,50.75333333333334,9.793333333333333,19.016666666666666,26.883333333333333,27.7,22.366666666666667,14.31,60.96,40.333333333333336,17.919999999999998,43.03333333333333,102.10000000000001,62.10333333333333,17.38,22.233333333333334
2024-05-01,22.48166666666667,51.62833333333333,40.405,38.459999999999994,32.025,105.73333333333333,66.50666666666667,28.946666666666665,18.55666666666667,25.5,17.471666666666668,18.861666666666668,67.1,53.98833333333334,33.88,50.81666666666667,9.836666666666668,19.038333333333334,26.831666666666667,27.6,22.423333333333332,14.31,60.949999999999996,40.34166666666667,17.935,43.31666666666667,102.15,62.166666666666664,17.38,22.291666666666668
2024-05-02,22.51,51.71,40.37,38.55,32.0,105.92,66.43,28.98,18.69,25.5,17.55,18.89,67.1,54.27,33.92,50.88,9.88,19.06,26.78,27.5,22.48,14.31,60.94,40.35,17.95,43.6,102.2,62.23,17.38,22.35
2024-05-03,22.76,52.7,40.49,39.04,32.15,107.72,67.25,29.08,18.93,25.77,17.12,18.97,68.1,54.57,34.5,52.84,9.97,19.1,27.01,27.5,22.98,14.19,61.41,40.85,18.12,44.0,103.1,62.81,17.42,22.75
2024-05-04,22.830000000000002,52.830000000000005,40.57333333333334,39.053333333333335,32.21666666666667,107.40666666666667,67.43333333333334,29.13,18.983333333333334,25.906666666666666,17.18,19.043333333333333,68.76666666666667,54.833333333333336,34.67666666666667,52.81,9.983333333333334,19.1,27.103333333333335,27.55,23.063333333333333,14.216666666666667,61.61,40.85,18.163333333333334,43.95,104.13333333333333,62.81,17.436666666666667,22.833333333333332
2024-05-05,22.9,52.96,40.656666666666666,39.06666666666666,32.28333333333333,107.09333333333333,67.61666666666666,29.18,19.036666666666665,26.043333333333333,17.240000000000002,19.116666666666667,69.43333333333332,55.096666666666664,34.85333333333333,52.78,9.996666666666666,19.1,27.196666666666665,27.599999999999998,23.14666666666667,14.243333333333332,61.809999999999995,40.85,18.206666666666667,43.9,105.16666666666667,62.81,17.453333333333333,22.916666666666668
2024-05-06,22.97,53.09,40.74,39.08,32.35,106.78,67.8,29.23,19.09,26.18,17.3,19.19,70.1,55.36,35.03,52.75,10.01,19.1,27.29,27.65,23.23,14.27,62.01,40.85,18.25,43.85,106.2,62.81,17.47,23.0
2024-05-07,23.1,53.78,41.32,39.62,32.8,109.09,67.98,30.52,19.09,26.59,17.3,19.27,70.5,57.05,35.42,52.75,10.01,19.19,27.64,28.1,23.13,14.27,62.14,40.9,18.42,44.5,114.0,63.19,17.61,22.85
2024-05-08,22.93,52.8,41.15,39.87,32.35,110.89,68.43,30.22,19.09,27.05,17.38,18.97,70.2,57.74,36.67,53.21,9.92,19.15,27.4,27.85,22.94,14.23,61.61,40.5,18.25,44.3,115.6,64.34,17.57,22.85
2024-05-09,23.1,53.58,40.91,39.67,32.45,111.49,69.25,31.31,18.85,27.32,17.04,19.02,70.6,57.94,37.77,53.68,10.14,19.15,27.36,27.8,23.18,14.35,61.74,40.85,18.29,45.05,116.0,63.86,17.57,22.85
2024-05-10,23.06,55.65,40.45,39.62,32.55,110.81,68.16,30.91,18.73,27.23,17.12,19.14,70.6,56.95,38.21,53.49,10.01,19.1,27.32,27.6,23.23,14.59,61.34,40.35,18.33,44.5,115.8,63.38,17.47,22.3
2024-05-11,23.116666666666667,55.42,40.32666666666667,39.586666666666666,32.449999999999996,110.69333333333333,68.19,30.943333333333335,18.69,27.273333333333333,17.080000000000002,19.17,70.5,57.14666666666667,38.24,53.303333333333335,10.01,19.07,27.386666666666667,27.46666666666667,23.246666666666666,14.563333333333333,61.07333333333334,40.13333333333333,18.29,44.45,115.7,63.156666666666666,17.486666666666665,22.233333333333334
2024-05-12,23.173333333333332,55.19,40.20333333333333,39.553333333333335,32.35,110.57666666666667,68.22,30.976666666666667,18.65,27.316666666666666,17.04,19.2,70.39999999999999,57.343333333333334,38.269999999999996,53.11666666666667,10.01,19.040000000000003,27.453333333333333,27.333333333333332,23.263333333333335,14.536666666666667,60.806666666666665,39.91666666666667,18.25,44.4,115.6,62.93333333333334,17.503333333333334,22.166666666666668
2024-05-13,23.23,54.96,40.08,39.52,32.25,110.46,68.25,31.01,18.61,27.36,17.0,19.23,70.3,57.54,38.3,52.93,10.01,19.01,27.52,27.2,23.28,14.51,60.54,39.7,18.21,44.35,115.5,62.71,17.52,22.1
2024-05-14,23.23,55.46,39.71,39.18,32.25,111.15,68.16,31.8,18.65,27.36,17.0,19.31,70.1,57.54,37.3,53.12,9.97,19.01,27.6,27.2,23.2,14.51,60.54,40.15,18.29,46.05,116.6,63.19,17.95,22.15
2024-05-15,23.27,57.33,39.96,39.43,32.25,112.61,68.16,32.0,18.65,27.5,17.21,19.4,71.9,59.53,37.5,53.4,9.97,18.97,27.71,27.3,23.15,14.51,60.74,40.05,18.59,46.0,116.6,63.96,18.09,22.15
2024-05-16,23.35,57.23,40.53,39.72,32.55,115.1,69.07,32.2,18.85,28.59,17.77,19.57,72.0,59.23,38.1,53.68,10.05,19.01,28.14,28.1,23.47,14.59,61.2,40.15,18.89,46.2,116.0,64.24,18.14,22.45
2024-05-17,23.69,57.23,40.66,39.62,32.9,114.67,68.7,32.0,19.25,28.32,19.01,19.7,72.4,58.53,37.4,53.68,10.23,19.1,28.07,28.3,24.08,14.8,61.34,40.2,18.97,46.25,116.7,64.05,18.28,22.5
2024-05-18,23.69,58.05,40.74333333333333,39.75,32.949999999999996,114.47,68.85333333333334,32.39666666666667,19.33,28.456666666666667,19.18,19.77,73.5,58.696666666666665,37.6,53.77333333333333,10.213333333333333,19.130000000000003,28.213333333333335,28.266666666666666,24.063333333333333,14.84,61.36333333333334,40.28333333333334,19.029999999999998,46.28333333333333,116.0,63.92333333333333,18.36,22.616666666666667
2024-05-19,23.69,58.87,40.82666666666666,39.879999999999995,33.0,114.27,69.00666666666666,32.79333333333333,19.41,28.593333333333334,19.35,19.84,74.60000000000001,58.86333333333334,37.8,53.86666666666667,10.196666666666667,19.16,28.356666666666666,28.233333333333334,24.046666666666667,14.88,61.38666666666666,40.36666666666667,19.09,46.31666666666667,115.3,63.79666666666667,18.44,22.733333333333334
2024-05-20,23.69,59.69,40.91,40.01,33.05,114.07,69.16,33.19,19.49,28.73,19.52,19.91,75.7,59.03,38.0,53.96,10.18,19.19,28.5,28.2,24.03,14.92,61.41,40.45,19.15,46.35,114.6,63.67,18.52,22.85
2024-05-21,23.39,62.15,40.82,40.79,33.35,114.5,69.16,32.6,19.53,28.59,19.35,19.78,74.9,59.53,37.0,53.68,10.1,19.15,28.34,27.85,23.52,14.76,60.67,40.05,18.97,46.45,111.0,63.09,18.61,22.7
2024-05-22,23.44,61.66,41.11,40.65,32.7,116.72,69.61,32.3,19.49,28.32,19.48,19.74,73.8,59.13,37.4,53.68,10.05,19.1,28.42,27.95,23.18,14.68,60.67,40.2,18.97,45.5,109.1,63.09,18.25,23.1
2024-05-23,23.52,61.56,40.82,40.6,32.6,115.78,69.52,32.1,19.21,28.6,19.61,19.57,73.2,59.53,37.6,53.68,9.97,19.06,27.99,27.7,22.92,14.63,60.54,40.1,18.8,44.75,109.0,63.09,18.15,22.75
2024-05-24,23.73,59.89,40.08,42.75,32.3,112.01,70.8,32.5,19.21,28.5,19.01,19.26,73.1,58.43,40.25,53.96,9.92,19.01,27.17,28.3,22.9,14.27,60.2,39.75,18.63,44.15,108.0,63.0,18.0,22.05
2024-05-25,24.01,59.79,40.093333333333334,43.026666666666664,32.233333333333334,112.01,70.89,32.74666666666667,19.13,28.55,19.28,19.32,72.96666666666667,58.53,40.333333333333336,54.02333333333333,9.92,19.01,27.17,28.316666666666666,22.933333333333334,14.256666666666666,60.13333333333333,39.75,18.646666666666665,44.25,107.9,63.03,17.983333333333334,22.1
2024-05-26,24.29,59.690000000000005,40.10666666666666,43.303333333333335,32.166666666666664,112.01,70.97999999999999,32.99333333333333,19.05,28.599999999999998,19.55,19.380000000000003,72.83333333333333,58.629999999999995,40.416666666666664,54.086666666666666,9.92,19.01,27.17,28.333333333333336,22.966666666666665,14.243333333333334,60.06666666666667,39.75,18.663333333333334,44.35,107.8,63.06,17.966666666666665,22.15
2024-05-27,24.57,59.59,40.12,43.58,32.1,112.01,71.07,33.24,18.97,28.65,19.82,19.44,72.7,58.73,40.5,54.15,9.92,19.01,27.17,28.35,23.0,14.23,60.0,39.75,18.68,44.45,107.7,63.09,17.95,22.2
2024-05-28,24.61,61.07,40.16,44.8,31.7,114.15,73.71,34.63,18.85,28.8,20.16,19.44,73.8,59.63,41.1,54.52,9.97,18.84,27.44,28.6,23.15,14.35,60.07,39.75,18.8,44.45,108.5,63.38,18.0,22.3
2024-05-29,24.57,60.58,40.16,44.46,31.65,115.61,73.8,34.48,18.77,28.6,21.4,19.39,75.0,60.02,41.25,56.29,9.92,18.75,27.4,28.25,23.2,14.35,60.07,39.45,18.72,44.25,107.3,63.28,17.95,22.1
2024-05-30,24.23,59.2,39.17,43.29,31.35,113.12,72.89,33.74,18.25,28.0,21.83,18.87,74.1,58.73,40.35,54.43,9.79,18.75,26.78,27.6,22.92,14.19,59.2,39.0,18.46,43.15,107.0,62.81,17.7,21.6
2024-05-31,24.65,59.69,38.92,43.82,31.8,114.75,72.89,34.83,18.49,28.05,21.96,18.91,76.6,61.91,40.8,54.43,9.84,18.75,27.01,27.8,23.15,14.23,58.33,38.85,18.59,43.3,107.1,62.61,17.9,21.65
2024-06-01,24.633333333333333,59.95333333333333,38.95,43.87,31.883333333333333,115.00666666666666,72.98,34.78,18.543333333333333,28.3,21.973333333333333,18.97,76.66666666666666,62.17333333333333,40.93333333333333,54.553333333333335,9.853333333333333,18.78,27.113333333333333,27.900000000000002,23.28333333333333,14.27,58.50666666666667,38.93333333333334,18.62,43.46666666666666,107.16666666666666,62.74,17.95,21.75
2024-06-02,24.616666666666667,60.21666666666666,38.98,43.92,31.966666666666665,115.26333333333334,73.07,34.73,18.596666666666664,28.55,21.986666666666668,19.03,76.73333333333333,62.43666666666667,41.06666666666667,54.67666666666666,9.866666666666667,18.81,27.21666666666667,28.0,23.416666666666668,14.31,58.68333333333333,39.016666666666666,18.65,43.63333333333333,107.23333333333333,62.87,18.0,21.849999999999998
2024-06-03,24.6,60.48,39.01,43.97,32.05,115.52,73.16,34.68,18.65,28.8,22.0,19.09,76.8,62.7,41.2,54.8,9.88,18.84,27.32,28.1,23.55,14.35,58.86,39.1,18.68,43.8,107.3,63.0,18.05,21.95
2024-06-04,24.45,61.27,39.3,44.16,32.45,118.18,73.07,34.63,19.05,29.0,21.88,19.57,77.1,62.6,41.35,55.55,9.97,18.84,27.6,29.85,23.5,14.59,59.06,39.4,19.02,44.0,107.9,63.28,18.15,22.05
2024-06-05,24.3,61.27,39.38,44.85,32.4,119.81,73.35,34.78,18.97,29.1,21.53,19.31,77.5,61.11,41.5,57.69,9.92,18.88,27.64,29.6,23.6,14.55,59.26,39.3,19.15,44.1,108.0,63.48,18.1,22.15
2024-06-06,24.3,62.65,39.42,45.44,32.35,119.04,72.98,34.28,18.81,28.9,21.92,19.39,77.5,61.11,40.8,60.87,9.92,18.97,27.48,29.65,23.6,14.55,59.4,39.0,19.06,43.7,107.8,64.44,17.95,22.2
2024-06-07,24.3,62.45,39.42,44.9,32.65,120.5,73.07,34.48,18.85,29.1,22.18,19.39,77.0,61.31,41.25,61.24,10.14,18.93,27.56,30.7,24.35,14.68,59.2,39.0,19.06,43.2,108.0,64.72,17.95,22.2
2024-06-08,24.3,62.41666666666667,39.38,44.99666666666666,32.733333333333334,121.21333333333334,73.07,34.629999999999995,18.87666666666667,29.116666666666667,22.22,19.45,76.93333333333334,61.376666666666665,41.333333333333336,61.64333333333334,10.110000000000001,18.93,27.573333333333334,30.816666666666666,24.293333333333333,14.706666666666667,59.06666666666667,38.95,19.029999999999998,43.266666666666666,108.2,64.62666666666667,17.966666666666665,22.15
2024-06-09,24.3,62.38333333333333,39.339999999999996,45.093333333333334,32.81666666666666,121.92666666666666,73.07,34.78,18.903333333333332,29.133333333333333,22.26,19.51,76.86666666666666,61.443333333333335,41.416666666666664,62.04666666666667,10.08,18.93,27.586666666666666,30.933333333333334,24.236666666666668,14.733333333333333,58.93333333333333,38.9,19.0,43.333333333333336,108.39999999999999,64.53333333333333,17.983333333333334,22.1
2024-06-10,24.3,62.35,39.3,45.19,32.9,122.64,73.07,34.93,18.93,29.15,22.3,19.57,76.8,61.51,41.5,62.45,10.05,18.93,27.6,31.05,24.18,14.76,58.8,38.85,18.97,43.4,108.6,64.44,18.0,22.05
2024-06-11,24.1,61.56,39.01,44.26,33.15,122.73,73.07,34.93,18.81,29.05,22.0,19.52,75.7,61.31,42.1,62.27,10.01,18.79,27.52,30.7,24.58,14.72,58.26,38.15,19.32,42.55,105.4,63.67,18.05,21.65
2024-06-12,23.9,61.37,38.84,44.16,32.85,126.92,72.89,34.73,18.73,29.0,21.75,19.48,76.0,61.51,42.5,61.99,10.01,18.71,27.95,30.9,24.5,14.72,58.19,37.7,19.36,42.5,104.5,63.57,18.15,21.6
2024-06-13,24.4,62.65,39.58,44.41,33.5,129.1,72.98,34.98,19.13,29.3,22.35,20.13,78.0,62.6,42.15,61.15,10.14,18.97,28.38,31.25,24.65,14.96,59.13,38.1,19.49,42.9,105.3,64.05,19.25,21.6
2024-06-14,24.6,61.86,39.25,43.48,32.8,128.11,71.89,32.7,19.17,29.1,22.82,20.09,78.0,62.5,40.5,58.44,10.1,19.01,28.18,30.55,24.55,15.12,58.53,38.05,19.23,42.0,104.0,63.48,18.7,21.45
2024-06-15,24.483333333333334,61.49666666666667,38.97666666666667,43.35,32.63333333333333,127.94333333333334,71.46666666666667,32.7,18.996666666666666,29.066666666666666,22.89,20.046666666666667,77.4,61.84,40.3,58.44,10.056666666666667,19.143333333333334,28.09,30.45,24.45,15.053333333333333,58.44,38.0,19.103333333333335,42.0,104.0,63.413333333333334,18.616666666666667,21.333333333333332
2024-06-16,24.366666666666667,61.13333333333333,38.70333333333333,43.22,32.46666666666666,127.77666666666667,71.04333333333334,32.7,18.823333333333334,29.033333333333335,22.96,20.003333333333334,76.8,61.18,40.1,58.44,10.013333333333334,19.276666666666667,28.0,30.35,24.35,14.986666666666666,58.35,37.949999999999996,18.976666666666667,42.0,104.0,63.346666666666664,18.53333333333333,21.21666666666667
2024-06-17,24.25,60.77,38.43,43.09,32.3,127.61,70.62,32.7,18.65,29.0,23.03,19.96,76.2,60.52,39.9,58.44,9.97,19.41,27.91,30.25,24.25,14.92,58.26,37.9,18.85,42.0,104.0,63.28,18.45,21.1
2024-06-18,24.4,60.87,38.43,43.48,32.35,127.12,70.98,33.19,18.81,29.4,22.86,20.22,76.2,60.62,40.3,59.0,10.01,19.81,27.99,30.55,24.1,15.0,58.26,38.2,18.85,42.1,104.1,63.19,18.6,21.1
2024-06-19,24.25,60.87,37.89,44.16,31.95,125.73,70.89,33.09,18.65,29.25,22.77,20.04,74.9,61.11,40.55,57.69,9.92,19.98,27.95,30.45,24.08,14.92,57.86,37.75,18.72,41.45,102.0,62.42,18.4,20.65
2024-06-20,24.4,61.66,37.48,43.97,32.0,130.89,70.98,33.09,18.65,28.95,23.07,20.13,75.1,62.01,40.6,56.57,9.92,20.2,27.64,30.0,24.5,15.0,57.26,37.55,18.68,41.35,102.3,62.52,19.0,20.05
2024-06-21,24.5,62.45,37.64,44.07,32.15,132.38,70.89,33.69,18.53,29.0,23.2,20.09,75.5,61.91,40.8,57.41,9.97,20.6,27.71,30.45,24.2,15.04,57.19,37.45,18.63,41.15,101.9,63.28,19.35,19.85
2024-06-22,24.3,61.79333333333334,37.49,43.483333333333334,31.95,131.95,70.43333333333334,33.36,18.316666666666666,28.75,23.316666666666666,19.93,74.9,61.61,40.78333333333333,57.163333333333334,9.896666666666667,20.32,27.373333333333335,30.099999999999998,24.0,14.86,57.19,37.333333333333336,18.49,41.13333333333333,101.56666666666668,63.056666666666665,19.183333333333334,19.866666666666667
2024-06-23,24.099999999999998,61.13666666666666,37.339999999999996,42.89666666666667,31.75,131.52,69.97666666666666,33.03,18.103333333333335,28.5,23.433333333333334,19.77,74.3,61.309999999999995,40.766666666666666,56.916666666666664,9.823333333333334,20.040000000000003,27.036666666666665,29.75,23.8,14.68,57.19,37.21666666666667,18.35,41.11666666666667,101.23333333333333,62.833333333333336,19.01666666666667,19.883333333333333
2024-06-24,23.9,60.48,37.19,42.31,31.55,131.09,69.52,32.7,17.89,28.25,23.55,19.61,73.7,61.01,40.75,56.67,9.75,19.76,26.7,29.4,23.6,14.5,57.19,37.1,18.21,41.1,100.9,62.61,18.85,19.9
2024-06-25,23.9,60.18,35.99,43.09,31.45,127.71,69.43,32.7,17.85,28.5,23.89,19.57,73.6,61.11,40.7,55.36,9.79,18.62,26.86,29.25,23.4,14.5,57.19,37.2,18.08,41.15,100.9,62.81,18.85,20.05
2024-06-26,23.6,60.97,36.36,42.99,31.05,128.51,69.25,33.29,18.01,28.6,24.23,19.44,73.1,60.82,40.75,55.83,9.75,18.22,26.23,28.95,23.55,14.42,56.99,37.5,18.08,41.15,101.1,62.42,18.55,20.75
2024-06-27,23.8,64.22,36.44,43.33,31.15,129.9,69.61,34.98,18.01,28.7,23.8,19.48,73.6,61.51,41.3,55.92,9.75,17.61,26.62,29.1,23.35,14.46,56.99,37.35,18.03,41.0,100.7,62.42,18.7,20.35
2024-06-28,23.75,61.86,35.74,44.26,31.0,129.5,69.61,33.19,18.17,28.3,23.55,19.31,74.5,61.6,40.6,56.01,9.75,17.78,26.35,28.8,22.5,14.25,56.86,37.3,17.95,40.9,100.7,62.61,18.6,20.4
2024-06-29,23.7,61.95666666666666,35.67333333333333,44.406666666666666,30.95,128.87,69.64333333333333,33.22333333333333,18.19666666666667,28.21666666666667,23.576666666666668,19.293333333333333,74.56666666666666,61.733333333333334,40.483333333333334,56.07333333333333,9.78,17.84,26.27,28.8,22.55,14.263333333333334,56.903333333333336,37.233333333333334,17.919999999999998,40.949999999999996,100.36666666666667,62.61,18.566666666666666,20.466666666666665
2024-06-30,23.650000000000002,62.053333333333335,35.60666666666667,44.553333333333335,30.900000000000002,128.24,69.67666666666666,33.25666666666667,18.223333333333333,28.133333333333333,23.60333333333333,19.276666666666667,74.63333333333334,61.86666666666667,40.36666666666667,56.13666666666667,9.81,17.900000000000002,26.19,28.8,22.599999999999998,14.276666666666666,56.946666666666665,37.166666666666664,17.89,41.0,100.03333333333333,62.61,18.533333333333335,20.533333333333335
2024-07-01,23.6,62.15,35.54,44.7,30.85,127.61,69.71,33.29,18.25,28.05,23.63,19.26,74.7,62.0,40.25,56.2,9.84,17.96,26.11,28.8,22.65,14.29,56.99,37.1,17.86,41.05,99.7,62.61,18.5,20.6
2024-07-02,23.7,61.96,36.4,45.53,31.9,126.62,70.62,33.84,18.53,28.25,23.93,19.52,76.0,64.7,40.8,56.67,10.1,18.0,26.47,29.25,22.65,14.46,57.66,37.55,18.12,41.3,99.7,63.09,18.8,21.6
2024-07-03,23.95,62.25,37.64,45.73,32.05,129.2,70.98,34.08,19.37,28.7,25.47,19.65,75.8,65.1,41.2,56.95,10.1,18.09,26.82,29.55,22.9,14.54,58.73,37.7,18.21,41.25,100.1,63.28,18.75,20.95
2024-07-04,23.95,62.25,38.68,45.63,32.05,131.19,71.16,33.84,19.45,28.6,25.6,19.65,76.5,64.9,41.8,56.95,10.05,18.22,26.78,29.6,23.3,14.62,58.86,37.8,18.08,41.3,100.4,63.57,19.05,21.1
