Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Korea, Rep.",KOR,1.7275,1.72416666666666,1.81,1.80666666666667,1.63666666666667,1.59333333333333,1.64083333333334,1.6875,1.17083333333333,1.345
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kosovo,XKX,9.50333333333333,7.41583333333333,6.43774166666667,5.797575,5.34419166666666,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kuwait,KWT,2.2442,2.3959,2.85215833333333,3.075875,3.15843333333333,2.92139166666667,2.51651666666666,2.30463333333334,2.30935,2.42911666666667
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Kyrgyz Republic,KGZ,17.6431334701103,21.1717439371826,22.1103706167147,17.0659903120695,17.0935519171733,17.4529345038075,15.6677649699086,15.3343674005371,17.262346065976,17.8067540619327
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Lebanon,LBN,1.36083333333334,1.11333333333333,2.4225,2.03083333333333,1.37166666666667,0.816666666666629,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Lesotho,LSO,7.6144444444444,8.23583333333333,10.4691666666666,10.3633333333333,9.96020833333337,9.68389035087716,7.06395467836258,6.5468201754386,7.3332072368421,8.64794956140348
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Liberia,LBR,9.34083333333337,9.55583333333337,9.74166666666667,8.22483796296298,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Libya,LBY,3.5,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Macao SAR, China",MAC,5.1995733305131,5.21080433609974,5.21172414800285,5.20447868194037,5.18677737952743,5.11603166828068,5.05328678619315,5.09618567149394,5.08548343511579,5.37440261113413
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Madagascar,MDG,49.0458333333333,42.05,45,45,42.6395833333333,36,35.6791666666667,34.5333333333333,35.4583333333333,40.5833333333333
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Malawi,MWI,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Malaysia,MYS,1.53891721272555,1.43088782051282,1.50303103632479,1.68355941975308,1.78499666239316,1.89350232371795,1.98923095623504,1.88238522329059,1.95897666666667,2.66695833974359
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Maldives,MDV,7.27855726808308,6.98416312047361,6.98068296082538,6.5797739238581,7.01777550769404,8.04923672871618,7.88145213372806,7.87515519223326,7.20095319412356,7.68522228367386
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mali,MLI,-1.92,-1.84416666666666,-1.63,-1.35,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Malta,MLT,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mauritania,MRT,12.5308333333333,12.3434038636239,11.6660331504729,11.3307979429257,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mauritius,MUS,1.71583333333333,2.41416666666667,3.34583333333333,5.44583333333333,5.15666666666667,4.70416666666667,5.50416666666667,6.16583333333333,6.2875,4.92083333333333
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mexico,MEX,2.71166666666667,2.85,3.46666666666667,4.63666666666667,4.76916666666667,4.9025,4.87833333333334,4.24666666666667,5.60583333333334,6.82250000000003
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Micronesia, Fed. Sts.",FSM,15.32,15.32,15.32,15.63,15.26,14.39,14.4,12.58,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Moldova,MDA,5.29583333333333,2.1785352421483,3.550009855327,4.59010100955181,4.35666666666667,3.64583333333333,4.35083333333333,3.94166666666667,2.48083333333337,5.36553811840753
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mongolia,MNG,6.710474496488,6.5839753231445,6.4698699587002,7.0510640895578,5.2781065866418,6.0389708921701,6.673607036651,9.40703968540255,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Montenegro,MNE,7.27313333333333,7.47525,6.9064,6.3175,5.92095,5.71455,5.50211666666667,5.389475,5.34999166666666,6.07723333333333
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Mozambique,MOZ,6.21989859299392,6.33461848904821,10.4246381118508,10.7656964015227,9.4303748693824,9.90253039032297,10.289684310379,11.1514230544812,12.345744515429,14.3609120163502
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Myanmar,MMR,8,8,8,8,8,8,8.99999999999997,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Namibia,NAM,4.45083333333333,4.61083333333334,4.19783992512912,4.14155660048916,4.27503329663749,4.17055526297641,3.7078993166652,3.9218096398205,4.89029479179968,5.53352791463741
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Nepal,NPL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,New Zealand,NZL,1.7925,2.03166666666667,1.78916666666666,1.46333333333333,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Nicaragua,NIC,12.4901946127819,11.0050489902419,10.3360304948889,9.52633188634232,9.57881010141476,9.38495672446343,9.03009491576512,8.12560431111851,8.05973470796059,7.36097227121239
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Niger,NER,-1.92,-1.84416666666666,-1.63,-1.35,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Nigeria,NGA,7.2108333333333,7.70083333333337,9.37281483007449,7.99884722947953,7.20318488245921,6.47607017791663,8.99539418622955,7.27628476825772,6.37118674584939,6.17199404970837
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,North Macedonia,MKD,4.0539095009075,4.55599160479176,4.51447278818233,4.39117143513192,4.06715452337945,3.73623782123024,3.71885742744036,3.67252681422047,3.5629456010577,3.62688461840031
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Norway,NOR,2.14,2.18666666666667,2.30833333333333,2.2825,2.195,2.3075,2.1,1.9725,2.36,2.91416666666666
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Oman,OMN,3.02308333333333,2.9795,2.35375,1.70835485521341,1.67469594255588,1.5365732811854,1.43161474468976,1.34631498520149,..,..
