Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Madagascar,MDG,51.5674689876643,47.7568890430644,51.6171384314514,51.2552444608506,47.7625312562939,42.3712440900178,41.958664221852,42.5904398747189,42.8673794025984,43.8633801400958
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Malawi,MWI,23.6325,20.4905492416666,16.51625,19.5755833333334,18.6766666666667,16.9376388888888,15.713137962963,14.1570833333333,14.7745425,19.8484516666666
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Malaysia,MYS,1.46248333333333,1.45681944444444,1.77331666666667,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Maldives,MDV,3.24077989317603,4.26791300297347,7.2647511442635,6.6536636807209,7.1767228850732,8.0226357918998,8.1002303232237,8.0654610099458,7.4287065068347,8.1818372301607
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mali,MLI,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Malta,MLT,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mauritania,MRT,13.5308333333333,13.3434038636239,12.6660331504729,12.3307979429257,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mauritius,MUS,6.135,6.35833333333333,5.82416666666667,6.29083333333333,5.045,5.4275,6.16541666666667,6.2025,6.14083333333334,5.4275
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mexico,MEX,0.5525,0.46083333333334,0.60583333333334,0.646666666666669,0.42166666666667,0.585833333333341,1.01666666666667,0.47083333333334,0.553333333333341,0.4941666666667
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Moldova,MDA,4.2575,-6.4332558293315,-1.1448080339762,3.5577060330686,4.08,2.00833333333333,2.98583333333333,1.64,-6.1866666666666,3.17150130274057
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mongolia,MNG,6.8220972870069,5.0468836865324,4.7298684443384,6.1563111166091,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Montenegro,MNE,8.06120418178451,8.29623671785168,6.0075,4.85,5.99583333333334,5.64083333333333,5.0026627364284,4.86083333333333,4.25166666666666,2.39333333333333
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Mozambique,MOZ,9.47096925543975,9.00108333333333,5.9110032765458,2.5869215595905,6.7455691351682,6.2332594850595,7.70305334026812,5.3798720808572,4.6778901439082,5.7969910476543
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Namibia,NAM,2.88556646498342,2.83541666666667,3.25193259260221,1.66048241093908,2.14803190323387,2.25833333333333,2.6280975019146,2.29155592049235,2.17403843741651,2.36262717833181
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Nepal,NPL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,New Zealand,NZL,2.56291666666667,2.76875,2.98583333333333,2.99666666666667,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Niger,NER,..,..,..,..,..,..,..,..,..,..
